IDENTITY_ID,TARGET_FLAG,OB_VC_Actv_Days,IB_VC_Actv_Days,GPRS_Actv_Days,OB_SMS_Actv_Days,IB_SMS_Actv_Days,RECH_Actv_Days,RECH_AMT,GPRS_REV,GPRS_SUB_REV,GPRS_FLAG,RECH_FLAG,GPRS_VOL_MB,Tech_Awareness,NW Experience,Sites_Perc,Target_SUB_Perc,Target_Conv_Perc
374,1,18,28,0,15,24,2,200,0,0,0,1,0,0,0.97,0.85,0.0756,0.0531
375,1,18,30,0,0,1,6,275,0,0,0,1,0,0,0.99,0.78,0.0465,0.0156
376,1,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0.8,0.0556,0.0479
377,1,30,29,0,1,3,11,750,0,0,0,1,0,0,0.96,0.99,0.1007,0.0918
378,0,30,30,7,14,21,3,450,13.55,18,1,1,81.7,0,0.99,0.53,0.0283,0.0268
379,1,28,25,15,13,23,12,1400,165.859,221,1,1,876.1,1,0.94,0.92,0.0643,0.0382
380,1,21,29,0,0,5,14,630,0,0,0,1,0,0,0.98,0.4,0.0315,-0.0036
381,0,20,22,8,1,0,3,450,12.15,0,1,1,0,0,0.96,0.9,0.0705,0.0186
382,1,28,26,4,7,14,6,950,12.48,0,1,1,1529,1,0.96,0,0.0129,-0.0603
383,1,6,19,2,0,1,0,0,6.375,1,1,0,40.7,0,0.95,0.95,0.0744,0.018
384,1,17,16,6,27,27,4,300,2.367,16,1,1,675.5,1,0.97,0.97,0.0886,0.0408
385,0,30,28,1,0,13,8,760,8.1,0,1,1,0.3,0,0.96,0.46,0.0445,-0.0081
386,1,30,28,0,1,22,5,595,0,0,0,1,0,0,0.98,0.57,0.0339,0.0124
387,0,2,0,3,0,0,1,50,3.013,12.1,1,1,92.6,0,1,0.96,0.0849,0.0671
388,0,20,24,3,30,30,8,460,46.017,45,1,1,715.2,1,0.98,0.54,0.0428,0.0098
389,0,20,23,2,0,10,2,1030,2.25,0,1,1,0.1,0,0.99,0.38,0.0385,0.0165
390,1,13,18,0,0,3,3,180,0,0,0,1,0,0,0.96,0.71,0.0611,0.0075
391,0,25,28,1,7,8,6,350,0,0,1,1,0.1,0,0.99,0.96,0.0849,0.0671
392,1,28,25,28,29,28,0,0,0,0,1,0,1592.8,0,0.95,0.85,0.0756,0.0531
393,1,20,26,0,0,1,9,320,0,0,0,1,0,0,0.93,0.64,0.0709,0.034
394,0,12,6,1,4,4,1,100,0,0,1,1,27.5,1,0.98,0.12,0.0004,0.072
395,1,25,20,0,1,3,0,0,0,0,0,0,0,0,0.97,0.99,0.1007,0.0918
396,0,2,20,12,5,20,3,145,86.606,0,1,1,49.1,0,0.91,0.9,0.0705,0.0186
397,0,30,29,11,1,10,7,400,4.05,0,1,1,387.4,1,0.97,0.99,0.1007,0.0918
398,1,30,30,27,3,12,2,640,65.362,8,1,1,1598.6,1,0.97,0.9,0.0705,0.0186
399,0,6,12,1,3,5,2,100,0.31,0,1,1,0,0,0.92,0.95,0.0744,0.018
400,0,13,18,30,0,3,7,1100,68.839,628,1,1,7512.4,1,0.99,0.98,0.0903,0.0204
401,0,21,29,7,18,28,1,350,0,0,1,1,72,1,0.98,0.23,0.0269,0.0265
402,1,14,3,4,7,15,1,100,0,0,1,1,12.3,0,0.97,0.56,0.0586,0.0476
403,0,30,20,25,0,8,11,1005,179.612,58.01,1,1,2802.6,1,0.96,0.79,0.0466,0.0136
404,0,28,25,6,0,7,6,295,5.55,0,1,1,0,0,0.97,0.79,0.0466,0.0136
405,0,11,18,1,2,7,2,170,0,0,1,1,0,0,0.95,0.71,0.0611,0.0075
406,0,20,25,2,1,1,4,400,2.7,0,1,1,0,0,0.89,0.9,0.0705,0.0186
407,0,26,26,5,1,10,6,595,0,0,1,1,1.2,1,0.97,0.79,0.0466,0.0136
408,1,27,27,0,2,13,8,700,0,0,0,1,0,0,0.97,0.96,0.0849,0.0671
409,0,1,10,15,0,1,5,330,83.773,74.4,1,1,1737.9,1,1,0.77,0.0631,0.0179
410,1,27,27,0,1,7,9,720,0,0,0,1,0,0,0.98,0.56,0.0586,0.0476
411,1,27,29,0,1,2,6,520,0,0,0,1,0,0,0.88,0.34,0.0293,0.006
412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.64,0.0123,-0.0083
413,0,24,13,12,0,3,4,470,61.351,81,1,1,1287.4,1,0.91,0.97,0.0886,0.0408
414,1,28,17,0,0,8,2,100,0,0,0,1,0,0,0.95,0.07,0.0225,0.0591
415,1,20,25,0,0,9,4,350,0,0,0,1,0,0,0.96,0.3,0.0333,0.0184
416,0,22,29,7,1,13,1,350,0,0,1,1,441.8,0,0.97,0.78,0.0465,0.0156
417,0,29,30,14,26,30,1,600,0,0,1,1,908.4,1,0.97,0.48,0.0586,-0.0088
418,1,12,28,4,0,6,8,240,11.881,0,1,1,1.5,0,0.96,0.54,0.0428,0.0098
419,0,6,25,10,0,9,2,90,14.85,0,1,1,0.1,0,1,0.78,0.0465,0.0156
420,1,30,30,17,20,25,6,1050,24,320,1,1,5733.4,1,0.98,0.96,0.0849,0.0671
421,0,16,5,17,0,4,11,530,8.146,240,1,1,5588.2,1,1,0.8,0.0556,0.0479
422,1,7,21,2,1,3,1,50,0,0,1,1,0.1,0,0.98,0.54,0.0428,0.0098
423,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.12,0.0004,0.072
424,0,9,13,20,0,6,4,250,8.889,72.02,1,1,4527.1,1,0.87,0.96,0.0809,0.0286
425,0,29,30,1,6,13,4,350,37.513,0,1,1,101.9,0,0.98,0.33,0.0333,0.0233
426,1,2,1,3,1,1,0,0,0,0,1,0,3.6,1,1,0.78,0.0465,0.0156
427,0,24,20,11,2,9,1,350,0,0,1,1,196.7,0,0.96,0.38,0.0385,0.0165
428,0,1,1,9,0,0,2,230,0,190,1,1,6950.4,1,1,0.68,0.0645,0.0304
429,0,19,24,7,5,9,5,600,26.362,0,1,1,105.3,1,0.95,0.84,0.0552,-0.0028
430,1,29,29,0,28,30,17,700,0,0,0,1,0,0,0.97,0.71,0.0611,0.0075
431,0,23,21,2,0,9,3,300,0,75,1,1,237.5,1,0.95,0.85,0.0756,0.0531
432,1,0,0,0,0,0,1,30,0,0,0,1,0,0,0,0.12,0.0004,0.072
433,0,6,25,24,0,2,5,160,23.213,9.02,1,1,229.8,1,0.97,0.48,0.0586,-0.0088
434,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0.41,0.0407,0.0211
435,0,17,13,1,3,4,2,600,0,0,1,1,17.2,0,0.95,0.98,0.0903,0.0204
436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.0206,0.039
437,1,30,20,0,0,6,3,150,0,0,0,1,0,0,1,0.07,0.0225,0.0591
438,0,1,17,23,27,30,1,50,13.983,0,1,1,1120.1,1,1,0.96,0.0849,0.0671
439,1,13,9,1,1,9,1,100,0.75,0,1,1,0,0,0.99,0.41,0.0407,0.0211
440,1,28,24,0,1,7,9,600,0,0,0,1,0,0,0.94,0.98,0.0903,0.0204
441,0,30,26,1,0,5,17,800,0,0,1,1,0,0,0.99,0.96,0.0809,0.0286
442,0,17,24,18,1,3,5,610,36.477,23.02,1,1,7406.8,1,1,0.96,0.0849,0.0671
443,0,28,29,1,28,26,13,930,0,0,1,1,6.4,0,0.95,0.79,0.0466,0.0136
444,0,30,20,1,28,29,3,160,0.188,1,1,1,0.2,0,0.97,0,0.0168,0.012
445,0,8,25,3,0,19,5,150,13.65,0,1,1,0,0,0.94,0.41,0.0344,0.0018
446,1,0,9,0,0,1,0,0,0,0,0,0,0,0,1,0.78,0.0465,0.0156
447,0,27,20,29,1,13,1,50,1.35,1,1,1,1639,1,0.99,0.12,0.0164,-0.0004
448,1,15,30,2,1,3,3,160,1.35,0,1,1,0.1,0,0.98,0.47,0.0321,0.014
449,1,3,18,0,0,1,1,50,0,0,0,1,0,0,1,0.4,0.032,0.0077
450,1,5,27,0,1,18,0,0,0,0,0,0,0,0,0.93,0.94,0.0616,-0.0008
451,0,5,2,8,19,9,4,360,0,139,1,1,6.9,0,1,0.19,0.0321,0.0307
452,0,13,26,25,28,29,5,190,38.288,30.02,1,1,924.9,1,1,0.9,0.0901,0.1266
453,1,30,29,0,2,2,2,70,0,0,0,1,0,0,0.9,0.79,0.0466,0.0136
454,1,25,30,3,29,30,8,535,19.5,0,1,1,98.4,1,0.98,0.85,0.0756,0.0531
455,0,26,27,4,0,7,9,530,0,0,1,1,0,0,0.94,0.23,0.0269,0.0265
456,1,10,29,0,0,7,1,50,0,0,0,1,0,0,0.97,0.96,0.0849,0.0671
457,0,7,6,15,0,5,1,100,26.564,0,1,1,1218.9,1,0.96,0.12,0.0004,0.072
458,1,6,15,0,0,1,1,30,0,0,0,1,0,0,0.98,0.46,0.0427,0.0026
459,1,30,29,0,0,4,3,110,0,0,0,1,0,0,0.99,0.34,0.0293,0.006
460,1,12,28,0,0,3,6,220,0,0,0,1,0,0,1,0.73,0.0523,0.0245
461,0,12,8,16,0,10,2,420,0,0,1,1,6477.3,1,0.95,0.9,0.0901,0.1266
462,0,30,30,9,1,3,1,350,0,0,1,1,0.6,0,0.98,0.23,0.0269,0.0265
463,0,19,28,1,1,3,3,300,1.35,0,1,1,0,0,0.94,0.12,0.0164,-0.0004
464,1,11,24,5,3,6,3,200,9.45,0,1,1,0.2,0,0.98,0.97,0.0886,0.0408
465,1,1,9,0,3,1,1,100,0,5,0,1,0,0,0.85,0.42,0.0327,0.0091
466,0,11,15,26,5,10,1,350,0.603,0,1,1,2031,1,0.92,0.9,0.0901,0.1266
467,1,14,10,28,0,1,2,80,81.074,0,1,1,1813.5,1,0.99,0.64,0.0445,0.0345
468,1,7,28,3,28,26,2,150,2.7,0,1,1,0,0,0.99,0.9,0.0705,0.0186
469,1,2,16,0,0,6,1,30,0,0,0,1,0,0,1,0.69,0.0553,0.0016
470,1,16,7,20,9,8,6,450,22.812,1.01,1,1,7609.3,1,0.97,0.69,0.0597,-0.0104
471,0,0,0,7,0,0,3,90,53.958,18,1,1,282.6,1,0,0.96,0.0849,0.0671
472,0,30,26,9,2,2,6,185,12.15,0,1,1,0,0,0.95,0.42,0.0327,0.0091
473,0,7,7,9,0,8,2,200,0,75,1,1,22.2,0,0.91,0.8,0.0831,0.0223
474,1,2,10,1,2,0,0,0,4.05,0,1,0,0,0,0.93,0.9,0.0705,0.0186
475,0,29,29,21,1,7,10,900,17.64,225,1,1,3237.6,1,0.93,0.92,0.0643,0.0382
476,1,10,7,3,0,1,1,60,0,0,1,1,83,0,0.96,0.84,0.0552,-0.0028
477,0,14,27,1,3,5,4,120,0,15,1,1,0,0,0.99,0.68,0.0645,0.0304
478,1,8,19,1,4,0,3,90,1.35,0,1,1,0,0,0.94,0.48,0.0586,-0.0088
479,1,29,25,0,0,0,1,50,0,0,0,1,0,0,0.92,0.54,0.0483,0.0178
480,1,30,25,0,0,5,18,680,0,0,0,1,0,0,0.98,0.33,0.0333,0.0233
481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.0597,-0.0104
482,1,7,19,0,12,23,2,60,0,0,0,1,0,0,1,0.96,0.0849,0.0671
483,0,20,7,11,0,4,5,250,14.85,0,1,1,0,0,0.97,0.96,0.0849,0.0671
484,1,9,17,2,0,1,2,100,8.1,0,1,1,0,0,0.9,0.54,0.0483,0.0178
485,1,0,1,3,0,1,0,0,6.004,0,1,0,2.7,0,1,0.97,0.0886,0.0408
486,1,24,24,0,6,13,6,400,0,0,0,1,0,0,0.96,0.78,0.0465,0.0156
487,0,16,20,1,3,21,2,200,0,0,1,1,0.5,0,0.78,0.92,0.0643,0.0382
488,0,0,15,4,29,30,1,100,44.16,12,1,1,9.1,0,1,0.85,0.0756,0.0531
489,1,2,1,5,0,1,1,50,14.957,15,1,1,724.7,1,0.92,0.94,0.0616,-0.0008
490,0,13,28,2,9,11,6,190,0,0,1,1,0,0,0.98,0.85,0.0756,0.0531
491,0,5,15,7,10,24,3,260,43.174,105.01,1,1,4929.4,1,0.98,0.17,0.0193,0.0071
492,0,6,26,28,30,29,3,350,14.286,36,1,1,3746.3,1,0.95,0.67,0.0643,0.0194
493,0,30,29,27,7,15,1,600,0,0,1,1,1596.3,1,0.97,0.67,0.0643,0.0194
494,0,10,29,4,0,2,2,100,25.5,0,1,1,13.1,0,0.98,0.92,0.0915,0.0083
495,1,12,6,2,2,0,1,100,0,0,1,1,1.5,0,0.99,0,0.0228,0.1219
496,0,28,19,8,23,22,3,400,6.769,0,1,1,634.5,0,0.96,0.92,0.0997,0.0498
497,0,4,1,1,0,0,1,30,0,0,1,1,0,0,1,0.41,0.0154,0.0492
498,0,4,7,29,12,19,5,630,75.096,373.03,1,1,14107.5,1,0.96,0.97,0.0886,0.0408
499,0,17,18,14,15,18,1,350,0,0,1,1,1021.6,1,0.99,0.92,0.0643,0.0382
500,1,30,23,11,26,25,2,110,0,0,1,1,179.3,1,0.95,0.44,0.044,0.0559
501,0,4,30,10,0,3,2,95,9.45,0,1,1,0,0,1,0.99,0.0943,0.0147
502,0,7,25,2,30,30,5,280,0,0,1,1,0.4,0,0.95,0.56,0.0586,0.0476
503,0,29,28,4,0,7,1,350,0,0,1,1,72.5,0,0.92,0.68,0.0645,0.0304
504,1,2,2,8,1,1,0,0,12.5,15,1,0,3549.4,1,0.78,0.12,0.0004,0.072
505,1,28,27,1,9,13,4,330,1.35,0,1,1,0,0,0.98,0.98,0.0903,0.0204
506,0,7,7,6,6,22,0,0,21.761,42,1,0,158.2,0,1,0.66,0.0467,0.021
507,0,14,23,16,0,1,3,370,10.033,245,1,1,1945,0,0.93,0.79,0.0466,0.0136
508,1,27,30,20,2,14,9,950,60.691,225,1,1,5674.6,1,0.97,0.27,0.028,0.0253
509,1,5,10,11,2,1,2,150,62.262,0,1,1,5.4,0,1,0.96,0.0849,0.0671
510,1,0,2,5,0,0,0,0,0,0,1,0,53.1,1,0.88,0.85,0.0756,0.0531
511,1,0,26,1,0,1,0,0,41.501,15,1,0,1563.7,0,1,0.98,0.0903,0.0204
512,1,26,27,23,4,6,9,1001,399.53,160.01,1,1,14871.6,1,0.99,0.96,0.0849,0.0671
513,1,5,8,0,8,12,0,0,0,0,0,0,0,0,0.98,0.12,0.0004,0.072
514,1,27,29,30,23,24,0,0,0,0,1,0,1020.9,1,0.97,0.96,0.0849,0.0671
515,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0.12,0.0004,0.072
516,1,4,16,2,0,4,2,95,2.7,0,1,1,0.1,0,0.94,0.46,0.0427,0.0026
517,1,12,7,0,0,1,1,100,0,0,0,1,0,0,1,0.29,0.0316,0.0864
518,1,12,29,6,3,2,6,205,0.72,0,1,1,0,0,0.95,0.54,0.0428,0.0098
519,0,19,13,30,2,12,4,500,71.334,0,1,1,5355.2,1,1,0.96,0.0849,0.0671
520,0,5,13,29,0,1,2,100,59.056,18,1,1,2751.2,1,1,0.78,0.0465,0.0156
521,0,19,20,15,18,18,5,520,13.656,0,1,1,335.2,0,0.98,0.79,0.0466,0.0136
522,1,28,26,8,1,1,8,570,51.946,56,1,1,720,0,0.98,0.34,0.0293,0.006
523,0,29,29,30,8,23,6,2350,30.271,0,1,1,10821.5,1,0.97,0.96,0.0849,0.0671
524,0,29,24,1,4,9,1,100,0,0,1,1,17.9,0,0.99,0.59,0.0458,0.0023
525,1,24,26,30,1,4,4,350,82.15,156,1,1,6385.8,1,0.93,0.93,0.0723,0.0294
526,1,27,25,0,2,7,13,430,0,0,0,1,0,0,0.97,0.97,0.0886,0.0408
527,1,24,22,0,1,1,4,220,0,0,0,1,0,0,1,0.8,0.0556,0.0479
528,1,11,10,28,0,6,12,415,77.582,173,1,1,16521.2,1,0.96,0.65,0.0434,-0.0067
529,0,3,0,30,0,3,1,400,0,0,1,1,6429,1,1,0.58,0.0403,0.0068
530,0,16,21,29,26,28,3,350,119.711,0.04,1,1,191.2,1,0.99,0.79,0.0177,-0.0285
531,0,23,22,28,2,5,3,660,0.766,0,1,1,9766.3,1,0.96,0.97,0.0886,0.0408
532,0,4,10,2,0,2,2,80,0,0,1,1,0.1,0,1,0.96,0.0849,0.0671
533,1,3,28,10,28,29,5,180,0,0,1,1,3.2,0,0.96,0.54,0.0428,0.0098
534,0,4,1,6,0,1,3,400,15.028,320,1,1,7627.5,1,1,0.12,0.0004,0.072
535,1,28,24,21,0,0,3,700,11,245,1,1,3868.3,1,0.95,0.79,0.0466,0.0136
536,0,11,20,1,0,3,4,160,0,0,1,1,0.1,0,0.99,0.54,0.0483,0.0178
537,1,14,8,0,11,11,2,120,0,0,0,1,0,0,1,0.38,0.0351,0.0662
538,1,1,18,11,3,7,1,100,0,82.18,1,1,111.3,1,0.95,0.67,0.0643,0.0194
539,0,6,29,25,0,15,3,300,23.972,151.01,1,1,1559.9,1,0.88,0.29,0.0316,0.0864
540,1,28,24,29,5,18,4,160,33.609,2,1,1,1592.5,1,0.91,0.38,0.0385,0.0165
541,0,30,30,8,30,29,9,1050,0,0,1,1,1661.7,0,0.97,0.46,0.0239,0.0091
542,0,6,23,7,1,0,2,90,4.05,12,1,1,11.5,1,0.99,0.99,0.0943,0.0147
543,0,0,2,19,0,1,15,780,148.741,481,1,1,8779.7,1,1,0.78,0.0465,0.0156
544,1,1,21,2,0,2,2,60,4.51,15,1,1,6.7,0,1,0.5,0.0324,0.0015
545,1,3,21,0,0,0,1,50,0,0,0,1,0,0,0.97,0.79,0.0466,0.0136
546,1,21,28,1,2,2,7,480,0,0,1,1,0,0,0.86,0.57,0.0339,0.0124
547,1,10,14,0,0,3,2,200,0,0,0,1,0,0,0.98,0.8,0.0831,0.0223
548,0,21,23,30,28,26,1,300,8.77,0,1,1,2650.2,1,0.99,0.96,0.0849,0.0671
549,1,19,24,0,0,3,3,300,0,0,0,1,0,0,0.92,0.84,0.0552,-0.0028
550,1,2,3,30,0,4,2,60,14.885,0.02,1,1,3311.2,1,0.96,0.34,0.0293,0.006
551,1,8,12,0,2,10,0,0,0,0,0,0,0,0,0.87,0.96,0.0849,0.0671
552,0,0,0,13,0,0,3,500,148.329,283,1,1,7851.3,1,1,0.12,0.0004,0.072
553,1,20,29,1,3,3,2,450,0,0,1,1,0,0,0.95,0.85,0.0756,0.0531
554,1,0,20,0,0,6,0,0,0,0,0,0,0,0,1,0.9,0.0901,0.1266
555,1,28,29,0,26,25,1,550,0,0,0,1,0,0,0.98,0.69,0.0597,-0.0104
556,1,23,25,0,0,2,6,350,0,0,0,1,0,0,0.74,0.84,0.0552,-0.0028
557,1,30,30,27,0,12,5,950,0.75,0,1,1,9924.7,1,0.97,0.47,0.0321,0.014
558,0,24,20,5,20,21,5,600,88.953,0,1,1,7.6,1,0.89,0.96,0.0849,0.0671
559,0,28,30,16,1,9,6,1450,202.541,0,1,1,2610,1,0.98,0.96,0.0849,0.0671
560,0,22,30,11,25,30,3,420,0,0,1,1,881.7,1,0.98,0.94,0.0616,-0.0008
561,1,8,9,1,1,1,2,100,8.158,1,1,1,211.7,1,0.99,0.79,0.0466,0.0136
562,1,13,12,15,0,0,3,150,34.868,2,1,1,206.3,1,0.96,0.96,0.0809,0.0286
563,0,3,4,6,0,0,2,200,12.94,117,1,1,1562,1,0.86,0.41,0.0407,0.0211
564,0,29,23,30,30,30,2,700,0,0,1,1,0.3,0,0.91,0,0.008,0.0109
565,0,29,24,1,0,14,1,350,0,0,1,1,0,0,0.98,0.67,0.0643,0.0194
566,0,6,28,2,0,6,1,70,2.7,0,1,1,0,0,0.97,0.99,0.0943,0.0147
567,0,19,18,22,3,9,10,720,8.685,225,1,1,9461,1,0.97,0.96,0.0849,0.0671
568,0,30,30,1,21,22,11,655,0,0,1,1,0,0,0.95,0.96,0.0849,0.0671
569,1,20,21,25,0,2,0,0,4.05,0,1,0,0.2,0,0.96,0.34,0.0293,0.006
570,0,12,22,7,15,13,6,445,37.973,55,1,1,2436.8,1,0.93,0.12,0.0004,0.072
571,0,26,30,10,1,8,10,865,60.897,348,1,1,4397.7,1,0.98,0.79,0.0466,0.0136
572,0,30,29,2,3,3,18,950,0,0,1,1,0,0,0.98,0.96,0.0849,0.0671
573,0,17,24,1,25,22,5,360,0,0,1,1,0,0,0.96,0.47,0.0321,0.014
574,0,21,28,5,26,28,6,500,7.226,0,1,1,25.3,1,0.98,0.95,0.0744,0.018
575,0,3,6,7,0,0,1,50,18.9,0,1,1,0.1,0,1,0.38,0.0351,0.0662
576,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0.92,0.0997,0.0498
577,0,13,15,27,1,1,4,180,22.95,0,1,1,0.4,0,0.95,0.46,0.0239,0.0091
578,1,16,12,0,2,3,4,135,0,0,0,1,0,0,0.97,0.38,0.0351,0.0662
579,0,22,25,28,29,27,9,1250,124.701,126,1,1,12866.6,1,0.98,0.9,0.0705,0.0186
580,1,14,2,0,0,2,3,330,0,0,0,1,0,0,0.96,0.41,0.0344,0.0018
581,0,14,19,8,1,7,6,280,27,0,1,1,0,0,0.98,0.38,0.0385,0.0165
582,1,0,12,0,0,1,0,0,0,0,0,0,0,0,0.93,0.9,0.0901,0.1266
583,0,17,22,6,2,4,4,330,2.7,0,1,1,6.8,1,0.91,0.92,0.0997,0.0498
584,0,15,30,5,2,1,8,375,5.4,0,1,1,0,0,0.94,0.57,0.0339,0.0124
585,0,30,16,14,2,7,2,450,0,0,1,1,0,0,1,0.38,0.0351,0.0662
586,1,8,9,2,1,2,1,55,0,0,1,1,1.4,1,0.9,0.12,0.0004,0.072
587,0,6,7,1,0,0,2,90,0,15,1,1,111.4,1,0.99,0.84,0.0552,-0.0028
588,1,19,24,0,2,6,3,300,0,0,0,1,0,0,0.94,0.85,0.0756,0.0531
589,0,14,22,12,0,1,4,280,18.938,0,1,1,1,0,0.97,0.79,0.0466,0.0136
590,1,11,30,5,0,2,1,50,0.75,0,1,1,2828.6,1,1,0.8,0.0831,0.0223
591,1,4,28,0,0,2,2,100,0,0,0,1,0,0,0.97,0.57,0.0339,0.0124
592,0,20,18,23,1,13,5,840,19.996,42,1,1,13862.5,1,0.98,0.92,0.0997,0.0498
593,0,25,27,10,0,8,4,610,34.753,112,1,1,1955.9,1,1,0.96,0.0849,0.0671
594,0,28,29,11,30,30,10,420,0,60,1,1,2705,1,0.98,0.92,0.0643,0.0382
595,0,4,24,1,0,3,2,80,0,0,1,1,0,0,0.99,0.98,0.0903,0.0204
596,1,22,27,0,8,12,6,295,0,0,0,1,0,0,0.98,0.78,0.0465,0.0156
597,0,27,24,26,0,7,7,270,99.914,0,1,1,1811.2,1,0.99,0.8,0.0831,0.0223
598,0,26,26,15,0,6,4,900,4.35,0,1,1,6975.1,1,0.99,0.41,0.021,-0.0047
599,1,21,6,1,2,7,1,30,1.35,5,1,1,9.6,0,0.88,0.53,0.0283,0.0268
600,1,4,7,2,4,3,1,50,0,0,1,1,107.5,0,0.97,0.85,0.0756,0.0531
601,1,13,22,1,30,28,6,280,0,0,1,1,0,0,0.95,0.47,0.0321,0.014
602,1,2,1,4,1,0,3,250,121.544,54,1,1,321.2,1,0.94,0.12,0.0004,0.072
603,0,14,5,26,0,2,4,650,65.523,0,1,1,9485.1,1,0.95,0.92,0.0997,0.0498
604,1,27,28,0,0,4,9,570,0,0,0,1,0,0,0.96,0.48,0.0586,-0.0088
605,1,17,23,1,8,11,6,320,1.35,0,1,1,0.1,0,0.96,0.48,0.0586,-0.0088
606,0,14,22,1,2,5,4,250,0,0,1,1,5.5,0,0.97,0.64,0.0445,0.0345
607,1,3,19,0,0,1,1,30,0,0,0,1,0,0,1,0.4,0.0231,0.0477
608,0,0,1,14,0,0,1,100,0,75,1,1,197.6,1,1,0.85,0.0756,0.0531
609,1,4,9,0,4,3,2,100,0,0,0,1,0,0,0.99,0.97,0.0886,0.0408
610,0,5,1,14,0,2,3,300,0.153,175,1,1,4463.7,1,1,0.92,0.0997,0.0498
611,1,5,8,7,0,2,2,160,10.513,0,1,1,691.9,1,1,0.9,0.0705,0.0186
612,0,22,25,1,0,2,5,250,1.35,0,1,1,0,0,0.99,0.39,0.0177,0.0533
613,0,2,4,11,3,4,2,1200,0,320,1,1,7821.8,1,0.83,0.92,0.0997,0.0498
614,0,6,29,3,1,2,2,150,35.7,0,1,1,2.5,0,0.96,0.38,0.0385,0.0165
615,0,28,28,22,2,6,5,500,13.771,142,1,1,2514.1,1,0.96,0.46,0.0239,0.0091
616,0,15,27,5,0,2,4,155,6.75,0,1,1,0,0,0.97,0.79,0.0466,0.0136
617,1,25,4,0,4,4,0,0,0,0,0,0,0,0,1,0.96,0.0849,0.0671
618,0,5,22,2,13,19,2,80,4.05,0,1,1,0.3,0,1,0.96,0.0849,0.0671
619,0,3,5,14,3,5,2,370,2.414,260,1,1,3011,1,1,0.51,0.0463,0.0073
620,0,30,27,21,2,10,4,2300,0,0,1,1,398.9,0,0.99,0.38,0.0351,0.0662
621,1,0,2,0,0,0,1,30,0,0,0,1,0,0,1,0.12,0.0004,0.072
622,1,25,30,30,8,21,9,1400,97.766,720,1,1,11174.6,1,1,0.96,0.0849,0.0671
623,1,6,20,0,0,3,1,50,0,0,0,1,0,0,1,0.97,0.0886,0.0408
624,0,30,28,30,5,11,7,910,26.574,0,1,1,1525.9,1,0.99,0.79,0.0466,0.0136
625,0,3,19,3,2,1,2,80,6.751,24,1,1,32.3,0,0.84,0.42,0.0327,0.0091
626,1,29,25,1,0,0,2,98,0,0,1,1,7.8,0,0.98,0.8,0.0831,0.0223
627,1,10,12,7,0,3,6,200,13.5,0,1,1,0,0,0.94,0.96,0.0849,0.0671
628,1,24,15,0,4,17,4,370,0,0,0,1,0,0,0.98,0.23,0.0269,0.0265
629,1,5,27,2,20,21,3,150,0.31,3,1,1,0,0,0.98,0.46,0.0445,-0.0081
630,1,1,0,2,0,0,0,0,1.35,0,1,0,0,0,1,0.12,0.0004,0.072
631,1,0,25,0,0,1,0,0,0,0,0,0,0,0,1,0.12,0.0004,0.072
632,0,7,20,2,0,3,3,150,0,0,1,1,0,0,0.99,0.97,0.0886,0.0408
633,1,0,4,0,0,2,0,0,0,0,0,0,0,0,1,0.42,0.0327,0.0091
634,0,24,26,4,0,10,6,550,2.708,0,1,1,0.5,0,0.92,0.69,0.0553,0.0016
635,0,21,18,1,4,7,5,250,0,15,1,1,849.8,0,0.94,0.98,0.0903,0.0204
636,1,15,26,0,0,4,11,330,0,0,0,1,0,0,1,0.46,0.0445,-0.0081
637,0,2,28,17,28,30,2,90,13.5,0,1,1,34.3,1,0.93,0.71,0.0611,0.0075
638,1,6,20,8,0,0,1,50,2.703,0,1,1,4,1,0.97,0.35,0.0536,0.0118
639,0,18,23,10,0,13,5,462,1.774,150,1,1,1660.9,1,0.98,0.85,0.0756,0.0531
640,0,28,30,1,5,11,1,350,0,0,1,1,0,0,0.97,0.54,0.0428,0.0098
641,1,30,29,29,14,18,6,1090,41.629,0.02,1,1,18627.9,1,0.96,0.95,0.0744,0.018
642,0,8,25,23,30,30,5,290,20.056,0,1,1,599,1,1,0.96,0.0849,0.0671
643,0,16,21,3,10,11,2,200,0,0,1,1,0.1,0,1,0.96,0.0849,0.0671
644,0,30,29,30,12,17,2,4200,129.676,0,1,1,11643.2,1,0.97,0.96,0.0849,0.0671
645,1,30,12,0,2,0,2,120,0,0,0,1,0,0,0.97,0.54,0.0483,0.0178
646,0,2,19,8,0,1,2,200,11.252,90,1,1,1758.6,1,1,0.94,0.0616,-0.0008
647,1,30,27,30,13,20,7,345,4.817,160.03,1,1,9497.7,1,0.99,0.39,0.0177,0.0533
648,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0.12,0.0004,0.072
649,0,4,14,25,0,0,3,280,8.691,18,1,1,1067.8,1,1,0.4,0.032,0.0077
